"username","amount"
"Jdan","1e+05"
"OhFuckALawyer","1e+05"
"Fire_Bag04","1e+05"
"tgerv","1e+05"
"RAmenAmen","1e+05"
"TheWoZy","1e+05"
"noxu","1e+05"
"JohnFranklinKennedy","1e+05"
"jreiser18","1e+05"
"McGriddy10","1e+05"
"Muddym13","1e+05"
"SewingWithNancy","1e+05"
"NYRangers","1e+05"
"Ast_12","1e+05"
"WannabeFinn","1e+05"
"Count Chocula","2e+05"
"kb.m","2e+05"
"Baron1898","2e+05"
"NorwegianDemon","2e+05"
"Z-Whiz","2e+05"
"Gordon Bombay","2e+05"
"charlieconway","2e+05"
"xenosthelegend","2e+05"
"K97","2e+05"
"Accka","2e+05"
"Shiamus","2e+05"
"anywheresoundsnice","2e+05"
"Zag","2e+05"
"Caspwad","2e+05"
"Tripl3tsGamer","2e+05"
"Thunfish","2e+05"
"NYR73","2e+05"
"Lime","2e+05"
"Anthique","2e+05"
"ForSucksFake","2e+05"
"Duff101","2e+05"
"CheeseConeys","2e+05"
"Hacob","2e+05"
"ctots","2e+05"
"Scp999v2","2e+05"
"JBeckQuest","2e+05"
"sliceruser","2e+05"
"racingjays427","2e+05"
"AuggieO","2e+05"
"NaomiMannequeen","2e+05"
"Kikou","2e+05"
"MMFLEX","2e+05"
"LordBallGag","2e+05"
"Standardan","2e+05"
"Alice","2e+05"
"MrRuihu","2e+05"
"trashae","2e+05"
"ImShiny","2e+05"
"Ara","2e+05"
"wumaduce","2e+05"
"anders","2e+05"
"golden_apricot","3e+05"
"dankoa","3e+05"
"Toast","3e+05"
"G2019","3e+05"
"Vulfzilla","3e+05"
"roastpuff","3e+05"
"Katth","4e+05"
"skyrrhawk","4e+05"
"Scrufdaddy","4e+05"
"Clint Eastwood","4e+05"
"Vumion","4e+05"
"Bongo","4e+05"
"OVOXO","4e+05"
"RLG91","4e+05"
"csquires","4e+05"
"TheLokiWild","4e+05"
"Pelochyta","4e+05"
"soulja","4e+05"
"Murtsi","4e+05"
"AriaEXE","4e+05"
"Jonnyhockey17","4e+05"
"thatguy131","4e+05"
"Daleks","4e+05"
"Jorec","4e+05"
"Colton_MC","4e+05"
"Kyamprac","4e+05"
"CybershadeEDM","4e+05"
"KalixIzalumi","4e+05"
"FaraDian","4e+05"
"vbottas17","4e+05"
"Chris","4e+05"
"Valpix","4e+05"
"Evil_AllBran","4e+05"
"AdamEPlays","4e+05"
"lunaripcole","4e+05"
"Rancidbudgie","4e+05"
"RoyRivers","4e+05"
"notoriousTRON","4e+05"
"Raven","4e+05"
"Zinny","4e+05"
"mattebleu","4e+05"
"MrPresident","4e+05"
"Michiganonymous","4e+05"
"Kingtifour","4e+05"
"Jepox","4e+05"
"Soviet Sexpot","4e+05"
"PixelNick13","5e+05"
"Tesla","5e+05"
"SilverBlitzenAG","5e+05"
"Mongoose87","5e+05"
"BigHops","5e+05"
"anuragb","5e+05"
"Dame","6e+05"
"bobdigi9","6e+05"
"Serpe x 13","6e+05"
"LtBlackGrizzly","6e+05"
"Papajon","6e+05"
"Toaster","6e+05"
"DETisHockeytown","6e+05"
"prattk1987","6e+05"
"Weaves","6e+05"
"micool132","6e+05"
"babufrik","6e+05"
"Toivo","6e+05"
"zeagle1","6e+05"
"sixhausen","6e+05"
"Pandar","6e+05"
"Huck24","6e+05"
"Brenadyr","6e+05"
"Lorenzion","6e+05"
"visceralpotamus","6e+05"
"MyLittleHexx","6e+05"
"Morethanjustaguy","6e+05"
"Arkz","6e+05"
"Durodo","6e+05"
"ephenssta","6e+05"
"Log Wolverine Hunts","6e+05"
"roquefort","6e+05"
"MuNk22","6e+05"
"eerku","6e+05"
"jcole","6e+05"
"NessleKrunk","6e+05"
"ilgatto","6e+05"
"jaypc8237","6e+05"
"Habsfan_nick","6e+05"
"Ivornen","6e+05"
"MattyIce","6e+05"
"puolivalmiste","6e+05"
"Gaia Mormont","6e+05"
"tomtommen","6e+05"
"FlämeHusky666","6e+05"
"Confusion","6e+05"
"Carpy48","6e+05"
"Dziadek93","6e+05"
"Juho","6e+05"
"Muerto","6e+05"
"Deli","6e+05"
"Palace_Posy524","6e+05"
"CptSquall","6e+05"
"dude_man","6e+05"
"OblivionWalker","6e+05"
"Bluedog25123","6e+05"
"plummdogmillionaire","6e+05"
"FingolfinandRingil","6e+05"
"sobrien6187","6e+05"
"Ronniewalker","6e+05"
"BANACKOCK","6e+05"
"Vandy","6e+05"
"swoosh","6e+05"
"Ashes","6e+05"
"GrilledTwinkiez","6e+05"
"LampLighter","6e+05"
"mcpumpkin","6e+05"
"GabeyD","6e+05"
"Dangles13","6e+05"
"iamslm22","6e+05"
"egregious","6e+05"
"synes7hesia","6e+05"
"Dman2213","6e+05"
"McAl95","6e+05"
"Dash","6e+05"
"Renomitsu","6e+05"
"fubaguy","6e+05"
"Obsolete","6e+05"
"efischermann","6e+05"
"Mikemart","6e+05"
"BXM","6e+05"
"Marshi","6e+05"
"Salming","6e+05"
"EricNCSU","6e+05"
"Moreorless89","6e+05"
"jason97","6e+05"
"scudmuffin19","6e+05"
"Puppy","6e+05"
"Magenta","6e+05"
"JR95","6e+05"
"Snussu","6e+05"
"Louchyz","6e+05"
"Hordle","6e+05"
"leafsftw1967","6e+05"
"Vrain","6e+05"
"Metafiction","6e+05"
"Stamkos Is My Dad","6e+05"
"TipToasty","6e+05"
"Celltrace","6e+05"
"LukeToussaint","6e+05"
"Jearim","6e+05"
"sofiem964","6e+05"
"ValorX77","6e+05"
"DApolloS","6e+05"
"Rich","6e+05"
"CharethCutestory78","6e+05"
"TubaDeus","6e+05"
"Zerg","6e+05"
"Norm McDangles","6e+05"
"OrbitingDeath","6e+05"
"Gifter of Bikes","6e+05"
"Southie","6e+05"
"captainsb","6e+05"
"retuperkele","6e+05"
"tredpalo","6e+05"
"RainDelay","6e+05"
"NJBadApple","6e+05"
"By-Tor","6e+05"
"homercrates","6e+05"
"Massive Coiler","6e+05"
"ShadowFenix","6e+05"
"Keven","6e+05"
"hhh81","6e+05"
"Dextaria","6e+05"
"Gallade081","6e+05"
"schotte74","6e+05"
"Lpapi","6e+05"
"Beavie","6e+05"
"Aephino","6e+05"
"5ympathies","6e+05"
"mkp224","6e+05"
"Jakesdy","6e+05"
"slothfacekilla","6e+05"
"CementHands","6e+05"
"laynr.h","6e+05"
"bluesfan55","6e+05"
"spidey","6e+05"
"bbjygm","6e+05"
"a_canuck","6e+05"
"Degradation","6e+05"
"icewindoo","6e+05"
"leviadan","6e+05"
"ghamss","6e+05"
"Operation Ivy","6e+05"
"Brandon","6e+05"
"Bfine","6e+05"
"Troy_McClure03","6e+05"
"FourFour","6e+05"
"JamesT","6e+05"
"jacobcarson877","6e+05"
"Chevy","6e+05"
"Mtstreaks04","6e+05"
"xNJRangerFanx","6e+05"
"birb","6e+05"
"Urq660","6e+05"
"VerdantSky","6e+05"
"lemonoppy","6e+05"
"GreekGod","6e+05"
"CapnCooper","6e+05"
"McLumberjack","6e+05"
"NoFace","6e+05"
"Tate","6e+05"
"PhuZeRK","6e+05"
"HoodRatRoyalty","6e+05"
"Nol15736","6e+05"
"Chris-McZehrl","6e+05"
