"username","amount"
"Massive Coiler","1e+05"
"Amidships","1e+05"
"C9Van","1e+05"
"Jeffsan21","1e+05"
"sve7en","1e+05"
"JohnnyPatey","2e+05"
"golden_apricot","2e+05"
"Repgnar","2e+05"
"Cuffy","2e+05"
"Boomcheck","2e+05"
"Revontulete","2e+05"
"ConjureBones","2e+05"
"CrazyMojito","2e+05"
"Halkohol","2e+05"
"Sizz","2e+05"
"taterswc","2e+05"
"damienj10","2e+05"
"ihatereyson","2e+05"
"tredpalo","2e+05"
"Figgy","2e+05"
"Slappydoodle","2e+05"
"N0HBDY","2e+05"
"Valpix","2e+05"
"Dextaria","2e+05"
"vbottas17","2e+05"
"droop","2e+05"
"Noctoris","2e+05"
"Eggcracker","2e+05"
"JuOSu","2e+05"
"Allegiant","2e+05"
"McGriddy10","2e+05"
"thiefofcheese","2e+05"
"Harley x55","2e+05"
"sliceruser","2e+05"
"G2019","2e+05"
"Spritestuff","2e+05"
"Tsunny","2e+05"
"Deng","2e+05"
"EricNCSU","2e+05"
"FaraDian","3e+05"
"redwings26135","3e+05"
"Chevy","3e+05"
"Scrufdaddy","4e+05"
"RaidTheArcade","4e+05"
"Baron","4e+05"
"Z-Whiz","4e+05"
"AuggieO","4e+05"
"natedoeshockey","4e+05"
"Bamford13","4e+05"
"TBFAW","4e+05"
"NaomiMannequeen","4e+05"
"Tesla","4e+05"
"egregious","4e+05"
"lemonoppy","4e+05"
"locrianmidwest","4e+05"
"roastpuff","4e+05"
"jakkysosa","4e+05"
"FuriousChicken","4e+05"
"Hungy Fella","4e+05"
"baz","4e+05"
"Cobbenstein","4e+05"
"MattyIce","4e+05"
"Bfine","4e+05"
"TheOPSquid","4e+05"
"Jepox","4e+05"
"Possum Queen","4e+05"
"Popol","4e+05"
"KaleSalad","5e+05"
"ZootTX","5e+05"
"Frenchie","5e+05"
"Katth","6e+05"
"NUCK","6e+05"
"JNH","6e+05"
"Schocar","6e+05"
"Dhoop","6e+05"
"phoenix","6e+05"
"MrRuihu","6e+05"
"Takk806","6e+05"
"No Goal","6e+05"
"Rtpc31","6e+05"
"Bongo","6e+05"
"Ohtaay","6e+05"
"Chris","6e+05"
"Huck24","6e+05"
"Weaves","6e+05"
"Ara","6e+05"
"hockeymil","6e+05"
"MattyJ","6e+05"
"JaytheGreat","6e+05"
"Sburbine","6e+05"
"GreyGooseVodka","6e+05"
"By-Tor","6e+05"
"kahri","6e+05"
"LampLighter","6e+05"
"Shiamus","6e+05"
"zeagle1","6e+05"
"skyrrhawk","6e+05"
"Samsung virtual assistant","6e+05"
"roquefort","6e+05"
"jason kranz","6e+05"
"Nike","6e+05"
"mikebobcat","6e+05"
"Chris-McZehrl","6e+05"
"Wheels","6e+05"
"mystick","6e+05"
"Grum","6e+05"
"ZodiacEXE","6e+05"
"Steelflex","6e+05"
"BANACKOCK","6e+05"
"Muford","6e+05"
"gaby","6e+05"
"Grapehead","6e+05"
"CementHands","6e+05"
"Bruins10","6e+05"
"thatguy131","6e+05"
"TheGreatToeJam","6e+05"
"Mutedfaith","6e+05"
"MrPresident","6e+05"
"Serpe x 13","6e+05"
"Whikadoodle","6e+05"
"Gyro_Hero","6e+05"
"Aephino","6e+05"
"KalixIzalumi","6e+05"
"Gaia Mormont","6e+05"
"puolivalmiste","6e+05"
"Fluberwusterdinge","6e+05"
"Carpy48","6e+05"
"Jorec","6e+05"
"CybershadeEDM","6e+05"
"spidey","6e+05"
"Mongoose87","6e+05"
"EmoLeBron","6e+05"
"Papajon","6e+05"
"MuNk22","6e+05"
"DETisHockeytown","6e+05"
"Tjrex8u","6e+05"
"jbay7","6e+05"
"Southie","6e+05"
"Vandy","6e+05"
"Evok","6e+05"
"ztevans","6e+05"
"Lumosityfan","6e+05"
"st4rface","6e+05"
"Aleris","6e+05"
"Australiankek","6e+05"
"Operation Ivy","6e+05"
"xjoverax","6e+05"
"ec06aaj","6e+05"
"NordicNailer","6e+05"
"NorwegianDemon","6e+05"
"ThePyroAlpaca","6e+05"
"Omij","6e+05"
"soulja","6e+05"
"NJBadApple","6e+05"
"Thunfish","6e+05"
"charlieconway","6e+05"
"Wearingabear","6e+05"
"Lime","6e+05"
"Stamkos Is My Dad","6e+05"
"swoosh","6e+05"
"Spkris","6e+05"
"OVOXO","6e+05"
"BarnabasCollins","6e+05"
"Unjusttelevision","6e+05"
"Jumbobone19","6e+05"
"Kalakar","6e+05"
"Andy","6e+05"
"Lem","6e+05"
"HillsHaveHats","6e+05"
"micool132","6e+05"
"goldenglutes","6e+05"
"steveoiscool","6e+05"
"Renomitsu","6e+05"
"CaptainCamel","6e+05"
"ViN","6e+05"
"Toivo","6e+05"
"Puppy","6e+05"
"hhh81","6e+05"
"ibuprofenaddict","6e+05"
"Nictox","6e+05"
"jacobcarson877","6e+05"
"YetiTaz","6e+05"
"dankoa","6e+05"
"OrbitingDeath","6e+05"
"Salming","6e+05"
"KanameRei","6e+05"
"Magenta","6e+05"
"Vice","6e+05"
"Punk42AE","6e+05"
"jmack2201","6e+05"
"Muerto","6e+05"
"CapnCooper","6e+05"
"TipToasty","6e+05"
"Soviet Sexpot","6e+05"
"Louchyz","6e+05"
"amjohnson636","6e+05"
"tomtommen","6e+05"
"CptSquall","6e+05"
"hockeyfan","6e+05"
"ItsBooth","6e+05"
"JR95","6e+05"
"yosh","6e+05"
"Otis Boudreaux","6e+05"
"KenitohMenara","6e+05"
"Mtstreaks04","6e+05"
"oknom","6e+05"
"GabeyD","6e+05"
"Juho","6e+05"
"reflirt","6e+05"
"Troy_McClure03","6e+05"
"retuperkele","6e+05"
"Urq660","6e+05"
"Tripl3tsGamer","6e+05"
"Brenadyr","6e+05"
"Accka","6e+05"
"Esso2264","6e+05"
"JohnFranklinKennedy","6e+05"
"jason97","6e+05"
"Dash","6e+05"
"the5urreal","6e+05"
"cake307","6e+05"
"Zerg","6e+05"
"mee","6e+05"
"Cootdaddy","6e+05"
"Keven","6e+05"
"JustHereToLeave","6e+05"
"LeakyCink","6e+05"
"leviadan","6e+05"
"FingolfinandRingil","6e+05"
"slothfacekilla","6e+05"
"prattk1987","6e+05"
"fancey13","6e+05"
"bbjygm","6e+05"
"leafsftw1967","6e+05"
"efischermann","6e+05"
"bluesfan55","6e+05"
"JamesT","6e+05"
"Anthique","6e+05"
"scudmuffin19","6e+05"
"Tate","6e+05"
"ShadowFenix","6e+05"
"Rabidsponge21","6e+05"
"ghamss","6e+05"
"Vrain","6e+05"
"bobdigi9","6e+05"
"ValorX77","6e+05"
"kdr","6e+05"
"WildfireMicro","6e+05"
"icewindoo","6e+05"
